mixamorig5:RightHandThumb2_$AssimpFbx$_Rotation,-74.0208,139.007,-2.04499
mixamorig5:RightHandThumb2,-74.0208,139.007,-2.04499
mixamorig5:RightHandThumb3_$AssimpFbx$_Translation,-76.629,137.204,-3.7574
mixamorig5:RightHandThumb3_$AssimpFbx$_PreRotation,-76.629,137.204,-3.7574
mixamorig5:RightHandThumb3_$AssimpFbx$_Rotation,-76.629,137.204,-3.7574
mixamorig5:RightHandThumb3,-76.629,137.204,-3.7574
mixamorig5:RightHandThumb4,-78.941,135.727,-5.15152
mixamorig5:RightHandIndex1_$AssimpFbx$_Translation,-79.0073,140.897,-1.05855
mixamorig5:RightHandIndex1_$AssimpFbx$_PreRotation,-79.0073,140.897,-1.05855
mixamorig5:RightHandIndex1_$AssimpFbx$_Rotation,-79.0073,140.897,-1.05855
mixamorig5:RightHandIndex1,-79.0073,140.897,-1.05855
mixamorig5:RightHandIndex2_$AssimpFbx$_Translation,-82.2581,140.47,-1.53922
mixamorig5:RightHandIndex2_$AssimpFbx$_PreRotation,-82.2581,140.47,-1.53922
mixamorig5:RightHandIndex2_$AssimpFbx$_Rotation,-82.2581,140.47,-1.53922
mixamorig5:RightHandIndex2,-82.2581,140.47,-1.53922
mixamorig5:RightHandIndex3_$AssimpFbx$_Translation,-85.1725,139.71,-1.95622
mixamorig5:RightHandIndex3_$AssimpFbx$_PreRotation,-85.1725,139.71,-1.95622
mixamorig5:RightHandIndex3_$AssimpFbx$_Rotation,-85.1725,139.71,-1.95622
mixamorig5:RightHandIndex3,-85.1725,139.71,-1.95622
mixamorig5:RightHandIndex4,-87.6522,139.136,-2.31369
mixamorig5:RightHandMiddle1_$AssimpFbx$_Translation,-79.3703,141.525,1.5055
mixamorig5:RightHandMiddle1_$AssimpFbx$_PreRotation,-79.3703,141.525,1.5055
mixamorig5:RightHandMiddle1_$AssimpFbx$_Rotation,-79.3703,141.525,1.5055
mixamorig5:RightHandMiddle1,-79.3703,141.525,1.5055
mixamorig5:RightHandMiddle2_$AssimpFbx$_Translation,-82.8576,141.127,1.15561
mixamorig5:RightHandMiddle2_$AssimpFbx$_PreRotation,-82.8576,141.127,1.15561
mixamorig5:RightHandMiddle2_$AssimpFbx$_Rotation,-82.8576,141.127,1.15561
mixamorig5:RightHandMiddle2,-82.8576,141.127,1.15561
mixamorig5:RightHandMiddle3_$AssimpFbx$_Translation,-86.0689,140.186,0.860501
mixamorig5:RightHandMiddle3_$AssimpFbx$_PreRotation,-86.0689,140.186,0.860501
mixamorig5:RightHandMiddle3_$AssimpFbx$_Rotation,-86.0689,140.186,0.860501
mixamorig5:RightHandMiddle3,-86.0689,140.186,0.860501
mixamorig5:RightHandMiddle4,-88.9611,139.835,0.571246
mixamorig5:RightHandRing1_$AssimpFbx$_Translation,-79.8514,141.635,3.68441
mixamorig5:RightHandRing1_$AssimpFbx$_PreRotation,-79.8514,141.635,3.68441
mixamorig5:RightHandRing1_$AssimpFbx$_Rotation,-79.8514,141.635,3.68441
mixamorig5:RightHandRing1,-79.8514,141.635,3.68441
mixamorig5:RightHandRing2_$AssimpFbx$_Translation,-82.698,140.993,3.6536
mixamorig5:RightHandRing2_$AssimpFbx$_PreRotation,-82.698,140.993,3.6536
mixamorig5:RightHandRing2_$AssimpFbx$_Rotation,-82.698,140.993,3.6536
mixamorig5:RightHandRing2,-82.698,140.993,3.6536
mixamorig5:RightHandRing3_$AssimpFbx$_Translation,-85.275,140.229,3.63721
mixamorig5:RightHandRing3_$AssimpFbx$_PreRotation,-85.275,140.229,3.63721
mixamorig5:RightHandRing3_$AssimpFbx$_Rotation,-85.275,140.229,3.63721
mixamorig5:RightHandRing3,-85.275,140.229,3.63721
mixamorig5:RightHandRing4,-87.4866,139.809,3.60791
mixamorig5:RightHandPinky1_$AssimpFbx$_Translation,-78.6196,141.698,5.90512
mixamorig5:RightHandPinky1_$AssimpFbx$_PreRotation,-78.6196,141.698,5.90512
mixamorig5:RightHandPinky1_$AssimpFbx$_Rotation,-78.6196,141.698,5.90512
mixamorig5:RightHandPinky1,-78.6196,141.698,5.90512
